c time(ms)   temp(K)    MW        Nsite    Nchar    fnchar     fntar     fnhcn     fntot
  1.154E+01 1.113E+03  291.41  0.027409  0.017091  0.668999  0.291603  0.039397  0.331001
  1.182E+01 1.132E+03  283.19  0.026980  0.017312  0.651528  0.299811  0.048661  0.348472
  1.237E+01 1.171E+03  266.80  0.025994  0.017704  0.629689  0.299811  0.070500  0.370311
  1.337E+01 1.240E+03  248.90  0.024241  0.017698  0.587713  0.299811  0.112475  0.412287
  1.437E+01 1.309E+03  232.97  0.021907  0.017087  0.531585  0.299811  0.168603  0.468415
  1.537E+01 1.379E+03  224.25  0.019502  0.015803  0.473472  0.299811  0.226717  0.526528
  1.637E+01 1.448E+03  219.33  0.018097  0.014993  0.439497  0.299811  0.260692  0.560503
  1.737E+01 1.517E+03  217.65  0.017251  0.014403  0.419009  0.299811  0.281180  0.580991
  1.837E+01 1.587E+03  216.92  0.016945  0.014194  0.411580  0.299811  0.288609  0.588420
  1.937E+01 1.656E+03  216.78  0.016804  0.014085  0.408154  0.299811  0.292035  0.591846
  2.037E+01 1.700E+03  216.75  0.016776  0.014064  0.407484  0.299811  0.292705  0.592516
  2.137E+01 1.700E+03  216.75  0.016770  0.014060  0.407344  0.299811  0.292844  0.592656
  2.237E+01 1.700E+03  216.74  0.016768  0.014058  0.407301  0.299811  0.292888  0.592699
  2.337E+01 1.700E+03  216.74  0.016768  0.014058  0.407279  0.299811  0.292910  0.592721
  2.437E+01 1.700E+03  216.74  0.016767  0.014057  0.407268  0.299811  0.292921  0.592732
  2.537E+01 1.700E+03  216.74  0.016767  0.014057  0.407262  0.299811  0.292927  0.592738
  2.637E+01 1.700E+03  216.74  0.016767  0.014057  0.407259  0.299811  0.292930  0.592741
  2.737E+01 1.700E+03  216.74  0.016767  0.014057  0.407258  0.299811  0.292931  0.592742
  2.837E+01 1.700E+03  216.74  0.016767  0.014057  0.407257  0.299811  0.292932  0.592743
  2.937E+01 1.700E+03  216.74  0.016767  0.014057  0.407256  0.299811  0.292932  0.592744
  3.037E+01 1.700E+03  216.74  0.016767  0.014057  0.407256  0.299811  0.292933  0.592744
  3.137E+01 1.700E+03  216.74  0.016767  0.014057  0.407256  0.299811  0.292933  0.592744
  3.237E+01 1.700E+03  216.74  0.016767  0.014057  0.407256  0.299811  0.292933  0.592744
  3.337E+01 1.700E+03  216.74  0.016767  0.014057  0.407256  0.299811  0.292933  0.592744
  3.437E+01 1.700E+03  216.74  0.016767  0.014057  0.407256  0.299811  0.292933  0.592744
  3.537E+01 1.700E+03  216.74  0.016767  0.014057  0.407256  0.299811  0.292933  0.592744
  3.637E+01 1.700E+03  216.74  0.016767  0.014057  0.407256  0.299811  0.292933  0.592744
  3.737E+01 1.700E+03  216.74  0.016767  0.014057  0.407256  0.299811  0.292933  0.592744
  3.837E+01 1.700E+03  216.74  0.016767  0.014057  0.407256  0.299811  0.292933  0.592744
  3.937E+01 1.700E+03  216.74  0.016767  0.014057  0.407256  0.299811  0.292933  0.592744
  4.037E+01 1.700E+03  216.74  0.016767  0.014057  0.407256  0.299811  0.292933  0.592744
  4.137E+01 1.700E+03  216.74  0.016767  0.014057  0.407256  0.299811  0.292933  0.592745
  4.237E+01 1.700E+03  216.74  0.016767  0.014057  0.407255  0.299811  0.292933  0.592745
  4.337E+01 1.700E+03  216.74  0.016767  0.014057  0.407255  0.299811  0.292933  0.592745
  4.437E+01 1.700E+03  216.74  0.016767  0.014057  0.407255  0.299811  0.292933  0.592745
  4.537E+01 1.700E+03  216.74  0.016767  0.014057  0.407255  0.299811  0.292933  0.592745
